# timestamp tx ty tz qx qy qz qw
1403636599.563555584 0.0483221 0.2059 0.0336783 0 0 0 1
1403636599.613555456 0.0487611 0.21053 0.0358173 0 0 0 1
1403636599.663555584 0.0495961 0.214649 0.0374846 0 0 0 1
1403636599.713555456 0.0516492 0.217519 0.0367419 0 0 0 1
1403636599.763555584 0.0527644 0.218189 0.0368933 0 0 0 1
1403636599.813555456 0.0540639 0.217968 0.0364514 0 0 0 1
1403636599.863555584 0.0547487 0.218324 0.0360845 0 0 0 1
1403636599.913555456 0.055615 0.21852 0.0350531 0 0 0 1
1403636599.963555584 0.056099 0.218747 0.0353455 0 0 0 1
1403636600.13555456 0.0566111 0.219115 0.035315 0 0 0 1
1403636600.63555584 0.0575275 0.219952 0.0352941 0 0 0 1
1403636600.113555456 0.0586515 0.218811 0.034567 0 0 0 1
1403636600.163555584 0.0591169 0.218853 0.0341137 0 0 0 1
1403636600.213555456 0.0589273 0.218653 0.0338638 0 0 0 1
1403636600.263555584 0.0595728 0.218392 0.032311 0 0 0 1
1403636600.313555456 0.0594612 0.218372 0.0321937 0 0 0 1
1403636600.363555584 0.0594754 0.218446 0.0320385 0 0 0 1
1403636600.413555456 0.0602426 0.217727 0.0309351 0 0 0 1
1403636600.463555584 0.0587231 0.217732 0.0324804 0 0 0 1
1403636600.513555456 0.0596253 0.218319 0.0318537 0 0 0 1
1403636600.563555584 0.0596608 0.218406 0.0319092 0 0 0 1
1403636600.613555456 0.0594967 0.218297 0.0319208 0 0 0 1
1403636600.663555584 0.0596269 0.21833 0.0318644 0 0 0 1
1403636600.713555456 0.0596028 0.218341 0.0318653 0 0 0 1
1403636600.763555584 0.0594663 0.218297 0.0318985 0 0 0 1
1403636600.813555456 0.0596296 0.218354 0.0318945 0 0 0 1
1403636600.863555584 0.059545 0.218304 0.0318467 0 0 0 1
1403636600.913555456 0.0596212 0.218362 0.0319066 0 0 0 1
1403636600.963555584 0.0595077 0.218304 0.0318833 0 0 0 1
1403636601.13555456 0.0596751 0.218368 0.0318617 0 0 0 1
1403636601.63555584 0.059497 0.218309 0.0318447 0 0 0 1
1403636601.113555456 0.0596123 0.21836 0.0318656 0 0 0 1
1403636601.163555584 0.0595429 0.218305 0.0318519 0 0 0 1
1403636601.213555456 0.0596485 0.218358 0.0318442 0 0 0 1
1403636601.263555584 0.0595089 0.218309 0.031829 0 0 0 1
1403636601.313555456 0.0596373 0.218355 0.0318079 0 0 0 1
1403636601.363555584 0.0595447 0.218294 0.0318289 0 0 0 1
1403636601.413555456 0.0596069 0.218321 0.0319019 0 0 0 1
1403636601.463555584 0.05959 0.218276 0.0318414 0 0 0 1
1403636601.513555456 0.0597338 0.218292 0.0317821 0 0 0 1
1403636601.563555584 0.0596897 0.218266 0.0317204 0 0 0 1
1403636601.613555456 0.0597273 0.218273 0.0315685 0 0 0 1
1403636601.663555584 0.0596974 0.218254 0.0315977 0 0 0 1
1403636601.713555456 0.0597185 0.218246 0.0315355 0 0 0 1
1403636601.763555584 0.0597456 0.218252 0.0316587 0 0 0 1
1403636601.813555456 0.0597632 0.218268 0.0316938 0 0 0 1
1403636601.863555584 0.0597217 0.218222 0.0317589 0 0 0 1
1403636601.913555456 0.0596612 0.218278 0.0316825 0 0 0 1
1403636601.963555584 0.0596301 0.218275 0.0317563 0 0 0 1
1403636602.13555456 0.0596329 0.218288 0.0317088 0 0 0 1
1403636602.63555584 0.0597216 0.218315 0.0316429 0 0 0 1
1403636602.113555456 0.0596583 0.218269 0.0316964 0 0 0 1
1403636602.163555584 0.0596932 0.218331 0.0316304 0 0 0 1
1403636602.213555456 0.059591 0.218273 0.0316238 0 0 0 1
1403636602.263555584 0.0596774 0.218312 0.0315696 0 0 0 1
1403636602.313555456 0.0596473 0.21828 0.0316001 0 0 0 1
1403636602.363555584 0.0596951 0.218299 0.0316645 0 0 0 1
1403636602.413555456 0.0596988 0.218291 0.0316036 0 0 0 1
1403636602.463555584 0.0596901 0.218297 0.0315728 0 0 0 1
1403636602.513555456 0.0596586 0.218285 0.0315189 0 0 0 1
1403636602.563555584 0.0596549 0.21828 0.031526 0 0 0 1
1403636602.613555456 0.059711 0.218291 0.0315353 0 0 0 1
1403636602.663555584 0.0597097 0.218282 0.0316224 0 0 0 1
1403636602.713555456 0.0597299 0.218294 0.0315502 0 0 0 1
1403636602.763555584 0.0596887 0.218286 0.031516 0 0 0 1
1403636602.813555456 0.0597005 0.218294 0.0314288 0 0 0 1
1403636602.863555584 0.0596871 0.218282 0.0314496 0 0 0 1
1403636602.913555456 0.0597606 0.218308 0.0314475 0 0 0 1
1403636602.963555584 0.0597511 0.218287 0.0314894 0 0 0 1
1403636603.13555456 0.0597561 0.218307 0.0314733 0 0 0 1
1403636603.63555584 0.0596407 0.218278 0.0314788 0 0 0 1
1403636603.113555456 0.0596617 0.218288 0.031404 0 0 0 1
1403636603.163555584 0.0596141 0.218282 0.0314263 0 0 0 1
1403636603.213555456 0.0596422 0.2183 0.0314678 0 0 0 1
1403636603.263555584 0.0595879 0.218288 0.0315616 0 0 0 1
1403636603.313555456 0.0595858 0.218292 0.0315424 0 0 0 1
1403636603.363555584 0.0595016 0.218265 0.0315401 0 0 0 1
1403636603.413555456 0.0595283 0.21826 0.0315019 0 0 0 1
1403636603.463555584 0.0595405 0.218253 0.031483 0 0 0 1
1403636603.513555456 0.0595487 0.218253 0.0315218 0 0 0 1
1403636603.563555584 0.0597889 0.218309 0.0313554 0 0 0 1
1403636603.613555456 0.0582367 0.216993 0.0326434 0 0 0 1
1403636603.663555584 0.0585898 0.217203 0.0318736 0 0 0 1
1403636603.713555456 0.0606691 0.214512 0.0297133 0 0 0 1
1403636603.763555584 0.0625695 0.213508 0.0272789 0 0 0 1
1403636603.813555456 0.0608211 0.218945 0.0285213 0 0 0 1
1403636603.863555584 0.0576666 0.215439 0.0252764 0 0 0 1
1403636603.913555456 0.0573925 0.215402 0.0246803 0 0 0 1
1403636603.963555584 0.0574996 0.215598 0.0247463 0 0 0 1
1403636604.13555456 0.0574245 0.215538 0.0242035 0 0 0 1
1403636604.63555584 0.0570227 0.21675 0.0245735 0 0 0 1
1403636604.113555456 0.0568586 0.215312 0.0244418 0 0 0 1
1403636604.163555584 0.0569423 0.216304 0.0247469 0 0 0 1
1403636604.213555456 0.0569494 0.215906 0.0245227 0 0 0 1
1403636604.263555584 0.0568852 0.215992 0.0245743 0 0 0 1
1403636604.313555456 0.0576886 0.214257 0.0237288 0 0 0 1
1403636604.363555584 0.0573972 0.213561 0.02417 0 0 0 1
1403636604.413555456 0.0569442 0.213007 0.0246763 0 0 0 1
1403636604.463555584 0.0574671 0.210636 0.0243487 0 0 0 1
1403636604.513555456 0.057415 0.210622 0.0243465 0 0 0 1
1403636604.563555584 0.0574032 0.210646 0.024312 0 0 0 1
1403636604.613555456 0.0574047 0.210646 0.0243159 0 0 0 1
1403636604.663555584 0.0573662 0.210629 0.0243282 0 0 0 1
1403636604.713555456 0.0574099 0.210653 0.0243617 0 0 0 1
1403636604.763555584 0.0573832 0.21064 0.0244232 0 0 0 1
1403636604.813555456 0.0574137 0.210657 0.0244102 0 0 0 1
1403636604.863555584 0.0574087 0.210632 0.0243286 0 0 0 1
1403636604.913555456 0.057412 0.210647 0.0243028 0 0 0 1
1403636604.963555584 0.0573949 0.21066 0.0243403 0 0 0 1
1403636605.13555456 0.0573673 0.210637 0.0243731 0 0 0 1
1403636605.63555584 0.0573297 0.210674 0.0244883 0 0 0 1
1403636605.113555456 0.0573931 0.210684 0.0244851 0 0 0 1
1403636605.163555584 0.0574036 0.210648 0.024353 0 0 0 1
1403636605.213555456 0.0573763 0.210661 0.0243747 0 0 0 1
1403636605.263555584 0.0573782 0.210661 0.0243513 0 0 0 1
1403636605.313555456 0.0574233 0.210672 0.024384 0 0 0 1
1403636605.363555584 0.0573762 0.210657 0.0244471 0 0 0 1
1403636605.413555456 0.0574168 0.210673 0.0244517 0 0 0 1
1403636605.463555584 0.0573664 0.210646 0.0244577 0 0 0 1
1403636605.513555456 0.0573869 0.210684 0.0244048 0 0 0 1
1403636605.563555584 0.0573854 0.210679 0.0243415 0 0 0 1
1403636605.613555456 0.0574435 0.210658 0.0244027 0 0 0 1
1403636605.663555584 0.0573872 0.210666 0.0244192 0 0 0 1
1403636605.713555456 0.0575442 0.210619 0.0241801 0 0 0 1
1403636605.763555584 0.0575401 0.21063 0.0241806 0 0 0 1
1403636605.813555456 0.0575353 0.210625 0.0241338 0 0 0 1
1403636605.863555584 0.0575155 0.210598 0.0241219 0 0 0 1
1403636605.913555456 0.0575212 0.210603 0.0241691 0 0 0 1
1403636605.963555584 0.05755 0.210607 0.0241787 0 0 0 1
1403636606.13555456 0.0575501 0.210616 0.024199 0 0 0 1
1403636606.63555584 0.0575103 0.210598 0.0241677 0 0 0 1
1403636606.113555456 0.0575341 0.210602 0.0241434 0 0 0 1
1403636606.163555584 0.0575601 0.210627 0.0241077 0 0 0 1
1403636606.213555456 0.0575559 0.210595 0.0241617 0 0 0 1
1403636606.263555584 0.0575369 0.210623 0.024205 0 0 0 1
1403636606.313555456 0.0575407 0.210614 0.0241725 0 0 0 1
1403636606.363555584 0.0575413 0.210607 0.0241327 0 0 0 1
1403636606.413555456 0.0575539 0.210604 0.0241075 0 0 0 1
1403636606.463555584 0.0575391 0.210626 0.0241068 0 0 0 1
1403636606.513555456 0.0575396 0.210624 0.0241674 0 0 0 1
1403636606.563555584 0.0575135 0.210618 0.0241647 0 0 0 1
1403636606.613555456 0.0575807 0.210638 0.024156 0 0 0 1
1403636606.663555584 0.0575492 0.210613 0.024147 0 0 0 1
1403636606.713555456 0.0575144 0.21064 0.0241267 0 0 0 1
1403636606.763555584 0.0575007 0.21063 0.0241541 0 0 0 1
1403636606.813555456 0.0575528 0.210629 0.0241777 0 0 0 1
1403636606.863555584 0.0575238 0.21062 0.0241875 0 0 0 1
1403636606.913555456 0.0575353 0.210605 0.0241665 0 0 0 1
1403636606.963555584 0.0575469 0.210633 0.0241434 0 0 0 1
1403636607.13555456 0.0575421 0.210625 0.0241159 0 0 0 1
1403636607.63555584 0.0575373 0.210645 0.0241495 0 0 0 1
1403636607.113555456 0.0575406 0.210629 0.0241774 0 0 0 1
1403636607.163555584 0.0575094 0.210628 0.0242011 0 0 0 1
1403636607.213555456 0.057559 0.210625 0.0241653 0 0 0 1
1403636607.263555584 0.0575323 0.210639 0.0241859 0 0 0 1
1403636607.313555456 0.0575405 0.210613 0.0241074 0 0 0 1
1403636607.363555584 0.0575395 0.210621 0.024128 0 0 0 1
1403636607.413555456 0.0575372 0.21062 0.0241625 0 0 0 1
1403636607.463555584 0.0575511 0.210624 0.024192 0 0 0 1
1403636607.513555456 0.0575511 0.210628 0.0241563 0 0 0 1
1403636607.563555584 0.0575656 0.210628 0.0241595 0 0 0 1
1403636607.613555456 0.0575911 0.210625 0.024122 0 0 0 1
1403636607.663555584 0.0575293 0.210625 0.0241527 0 0 0 1
1403636607.713555456 0.0575481 0.210635 0.0241669 0 0 0 1
1403636607.763555584 0.0575412 0.210625 0.0242042 0 0 0 1
1403636607.813555456 0.0575684 0.210621 0.0241522 0 0 0 1
1403636607.863555584 0.0576048 0.210612 0.0241099 0 0 0 1
1403636607.913555456 0.0575485 0.210637 0.0241556 0 0 0 1
1403636607.963555584 0.0575745 0.210617 0.0241063 0 0 0 1
1403636608.13555456 0.0575795 0.210613 0.0241443 0 0 0 1
1403636608.63555584 0.0575913 0.210614 0.0241171 0 0 0 1
1403636608.113555456 0.0576048 0.210633 0.0241405 0 0 0 1
1403636608.163555584 0.0575434 0.210611 0.0241424 0 0 0 1
1403636608.213555456 0.0575374 0.210637 0.0241414 0 0 0 1
1403636608.263555584 0.0575563 0.210621 0.0241223 0 0 0 1
1403636608.313555456 0.0575794 0.21063 0.0241459 0 0 0 1
1403636608.363555584 0.0576004 0.210609 0.0241407 0 0 0 1
1403636608.413555456 0.0576127 0.210593 0.0241196 0 0 0 1
1403636608.463555584 0.0575697 0.210605 0.024124 0 0 0 1
1403636608.513555456 0.057587 0.210609 0.0241172 0 0 0 1
1403636608.563555584 0.0575945 0.210639 0.0241062 0 0 0 1
1403636608.613555456 0.0576056 0.210625 0.0241252 0 0 0 1
1403636608.663555584 0.0575692 0.210618 0.0241464 0 0 0 1
1403636608.713555456 0.0575788 0.210625 0.0241778 0 0 0 1
1403636608.763555584 0.0575799 0.210625 0.0241467 0 0 0 1
1403636608.813555456 0.0575827 0.210619 0.0241351 0 0 0 1
1403636608.863555584 0.0576061 0.210602 0.0240805 0 0 0 1
1403636608.913555456 0.0576108 0.210613 0.024118 0 0 0 1
1403636608.963555584 0.0575983 0.210599 0.0241373 0 0 0 1
1403636609.13555456 0.0576238 0.210609 0.024132 0 0 0 1
1403636609.63555584 0.0576044 0.210633 0.0241235 0 0 0 1
1403636609.113555456 0.0576025 0.210621 0.0241301 0 0 0 1
1403636609.163555584 0.0575796 0.210594 0.0240854 0 0 0 1
1403636609.213555456 0.057605 0.210617 0.0241244 0 0 0 1
1403636609.263555584 0.0576201 0.210613 0.0241281 0 0 0 1
1403636609.313555456 0.0576397 0.210604 0.0241248 0 0 0 1
1403636609.363555584 0.0576201 0.210625 0.0240679 0 0 0 1
1403636609.413555456 0.0575978 0.210602 0.0240295 0 0 0 1
1403636609.463555584 0.0576456 0.210585 0.0240373 0 0 0 1
1403636609.513555456 0.05762 0.210608 0.0240992 0 0 0 1
1403636609.563555584 0.0576261 0.210609 0.0241279 0 0 0 1
1403636609.613555456 0.0576331 0.210609 0.024116 0 0 0 1
1403636609.663555584 0.0576496 0.210638 0.023877 0 0 0 1
1403636609.713555456 0.0575871 0.210599 0.0239188 0 0 0 1
1403636609.763555584 0.0576203 0.210516 0.024076 0 0 0 1
1403636609.813555456 0.057602 0.210632 0.0239993 0 0 0 1
1403636609.863555584 0.0576282 0.210547 0.0240991 0 0 0 1
1403636609.913555456 0.0576248 0.210586 0.0240472 0 0 0 1
1403636609.963555584 0.0576214 0.210572 0.0240916 0 0 0 1
1403636610.13555456 0.0575834 0.210548 0.0241238 0 0 0 1
1403636610.63555584 0.0575182 0.21058 0.0240666 0 0 0 1
1403636610.113555456 0.0575443 0.210559 0.0240213 0 0 0 1
1403636610.163555584 0.0576041 0.210553 0.0240235 0 0 0 1
1403636610.213555456 0.0575656 0.210567 0.0241701 0 0 0 1
1403636610.263555584 0.057566 0.210628 0.0241529 0 0 0 1
1403636610.313555456 0.0575644 0.210576 0.0241466 0 0 0 1
1403636610.363555584 0.0575953 0.210585 0.0241119 0 0 0 1
1403636610.413555456 0.0576481 0.210601 0.0241424 0 0 0 1
1403636610.463555584 0.0576667 0.210572 0.0241335 0 0 0 1
1403636610.513555456 0.0576025 0.210594 0.0241519 0 0 0 1
1403636610.563555584 0.0575734 0.210582 0.024198 0 0 0 1
1403636610.613555456 0.0575808 0.210598 0.0241741 0 0 0 1
1403636610.663555584 0.0583283 0.210787 0.0233606 0 0 0 1
1403636610.713555456 0.0576832 0.211807 0.0243815 0 0 0 1
1403636610.763555584 0.0565274 0.210772 0.0256981 0 0 0 1
1403636610.813555456 0.0581793 0.209788 0.0241149 0 0 0 1
1403636610.863555584 0.0583686 0.210672 0.0235599 0 0 0 1
1403636610.913555456 0.0585996 0.209646 0.0233046 0 0 0 1
1403636610.963555584 0.057233 0.210669 0.0244893 0 0 0 1
1403636611.13555456 0.0572446 0.210576 0.0246635 0 0 0 1
1403636611.63555584 0.057285 0.21069 0.024446 0 0 0 1
1403636611.113555456 0.0569496 0.210599 0.0249813 0 0 0 1
1403636611.163555584 0.0567781 0.210623 0.0251728 0 0 0 1
1403636611.213555456 0.0565606 0.21064 0.0255742 0 0 0 1
1403636611.263555584 0.0570379 0.210732 0.0250239 0 0 0 1
1403636611.313555456 0.0563749 0.208464 0.0205433 0 0 0 1
1403636611.363555584 0.0560794 0.209269 0.0204795 0 0 0 1
1403636611.413555456 0.0565148 0.211307 0.0200368 0 0 0 1
1403636611.463555584 0.0553268 0.208772 0.0231007 0 0 0 1
1403636611.513555456 0.055576 0.209954 0.0235808 0 0 0 1
1403636611.563555584 0.0555872 0.210279 0.0232509 0 0 0 1
1403636611.613555456 0.0566832 0.211384 0.0214763 0 0 0 1
1403636611.663555584 0.0580956 0.21235 0.0202235 0 0 0 1
1403636611.713555456 0.0588591 0.208458 0.0204647 0 0 0 1
1403636611.763555584 0.0584698 0.215821 0.0206528 0 0 0 1
1403636611.813555456 0.0556251 0.216611 0.0237657 0 0 0 1
1403636611.863555584 0.058552 0.2145 0.0203985 0 0 0 1
1403636611.913555456 0.0580684 0.213252 0.0222755 0 0 0 1
1403636611.963555584 0.0578601 0.215125 0.021562 0 0 0 1
1403636612.13555456 0.0577826 0.214674 0.0220367 0 0 0 1
1403636612.63555584 0.0581505 0.215291 0.0217656 0 0 0 1
1403636612.113555456 0.0579084 0.215767 0.0218316 0 0 0 1
1403636612.163555584 0.0579339 0.216737 0.0208116 0 0 0 1
1403636612.213555456 0.0577501 0.216081 0.0217446 0 0 0 1
1403636612.263555584 0.0585742 0.217879 0.021956 0 0 0 1
1403636612.313555456 0.0575572 0.21743 0.0216085 0 0 0 1
1403636612.363555584 0.0581449 0.21844 0.0220986 0 0 0 1
1403636612.413555456 0.0573498 0.218064 0.0222592 0 0 0 1
1403636612.463555584 0.0583687 0.219685 0.0218849 0 0 0 1
1403636612.513555456 0.0560921 0.217648 0.0240487 0 0 0 1
1403636612.563555584 0.0575975 0.219895 0.0224738 0 0 0 1
1403636612.613555456 0.0567152 0.215491 0.0239412 0 0 0 1
1403636612.663555584 0.0578618 0.225182 0.0275363 0 0 0 1
1403636612.713555456 0.0581679 0.221509 0.027515 0 0 0 1
1403636612.763555584 0.0582497 0.228033 0.0267399 0 0 0 1
1403636612.813555456 0.0577062 0.227717 0.0265612 0 0 0 1
1403636612.863555584 0.0577603 0.227754 0.0266108 0 0 0 1
1403636612.913555456 0.0578644 0.227918 0.0265094 0 0 0 1
1403636612.963555584 0.0577986 0.227842 0.0263688 0 0 0 1
1403636613.13555456 0.0580261 0.228085 0.0264911 0 0 0 1
1403636613.63555584 0.0576418 0.227937 0.0262589 0 0 0 1
1403636613.113555456 0.0580052 0.228212 0.0265181 0 0 0 1
1403636613.163555584 0.0573911 0.227771 0.0264168 0 0 0 1
1403636613.213555456 0.057964 0.228238 0.0265852 0 0 0 1
1403636613.263555584 0.0576403 0.227962 0.0262153 0 0 0 1
1403636613.313555456 0.0579602 0.228238 0.0268422 0 0 0 1
1403636613.363555584 0.0574532 0.227803 0.0263542 0 0 0 1
1403636613.413555456 0.0577068 0.224104 0.0275328 0 0 0 1
1403636613.463555584 0.0575606 0.223944 0.0278768 0 0 0 1
1403636613.513555456 0.0575929 0.223059 0.028071 0 0 0 1
1403636613.563555584 0.0565592 0.223317 0.0287466 0 0 0 1
1403636613.613555456 0.0568756 0.223359 0.028762 0 0 0 1
1403636613.663555584 0.0566244 0.223337 0.0288443 0 0 0 1
1403636613.713555456 0.0567217 0.223363 0.0287259 0 0 0 1
1403636613.763555584 0.0567022 0.223326 0.0285836 0 0 0 1
1403636613.813555456 0.0566684 0.223326 0.0286059 0 0 0 1
1403636613.863555584 0.0566796 0.223339 0.0286175 0 0 0 1
1403636613.913555456 0.0567255 0.223351 0.0287406 0 0 0 1
1403636613.963555584 0.0567134 0.223348 0.0287941 0 0 0 1
1403636614.13555456 0.0566765 0.223339 0.0287555 0 0 0 1
1403636614.63555584 0.0567041 0.223342 0.0286808 0 0 0 1
1403636614.113555456 0.0566625 0.223322 0.028619 0 0 0 1
1403636614.163555584 0.0567219 0.223337 0.0285826 0 0 0 1
1403636614.213555456 0.0566254 0.22332 0.0288559 0 0 0 1
1403636614.263555584 0.0568012 0.223367 0.0288468 0 0 0 1
1403636614.313555456 0.0566669 0.22333 0.0287288 0 0 0 1
1403636614.363555584 0.0567263 0.223324 0.0287171 0 0 0 1
1403636614.413555456 0.0565994 0.223321 0.0286401 0 0 0 1
1403636614.463555584 0.056818 0.223342 0.0285777 0 0 0 1
1403636614.513555456 0.0566213 0.22332 0.028801 0 0 0 1
1403636614.563555584 0.0567985 0.223349 0.0287348 0 0 0 1
1403636614.613555456 0.0566108 0.22333 0.0288682 0 0 0 1
1403636614.663555584 0.0567412 0.223347 0.028718 0 0 0 1
1403636614.713555456 0.056598 0.22331 0.0286928 0 0 0 1
1403636614.763555584 0.0567606 0.223347 0.0286003 0 0 0 1
1403636614.813555456 0.0566751 0.223314 0.0287572 0 0 0 1
1403636614.863555584 0.0567146 0.223345 0.0288088 0 0 0 1
1403636614.913555456 0.0566553 0.223336 0.028888 0 0 0 1
1403636614.963555584 0.0566865 0.223345 0.0288197 0 0 0 1
1403636615.13555456 0.0565935 0.223324 0.0288062 0 0 0 1
1403636615.63555584 0.0566657 0.223338 0.0287344 0 0 0 1
1403636615.113555456 0.0566997 0.223335 0.0287401 0 0 0 1
1403636615.163555584 0.0566921 0.223342 0.0288143 0 0 0 1
1403636615.213555456 0.0566468 0.223345 0.0289072 0 0 0 1
1403636615.263555584 0.0566774 0.223326 0.0287813 0 0 0 1
1403636615.313555456 0.0566716 0.223351 0.0287506 0 0 0 1
1403636615.363555584 0.0566261 0.223337 0.0287686 0 0 0 1
1403636615.413555456 0.0566571 0.223339 0.0287936 0 0 0 1
1403636615.463555584 0.0566662 0.223335 0.0288382 0 0 0 1
1403636615.513555456 0.0566535 0.223344 0.0288962 0 0 0 1
1403636615.563555584 0.0566636 0.223331 0.0288076 0 0 0 1
1403636615.613555456 0.0566789 0.223351 0.0287768 0 0 0 1
1403636615.663555584 0.0566108 0.223335 0.0287776 0 0 0 1
1403636615.713555456 0.0566558 0.223342 0.0288165 0 0 0 1
1403636615.763555584 0.0566896 0.223353 0.0288425 0 0 0 1
1403636615.813555456 0.0566858 0.22334 0.0289012 0 0 0 1
1403636615.863555584 0.0566491 0.223337 0.0288447 0 0 0 1
1403636615.913555456 0.0566682 0.223345 0.0287904 0 0 0 1
1403636615.963555584 0.0566284 0.223332 0.0287448 0 0 0 1
1403636616.13555456 0.0566473 0.223355 0.0287902 0 0 0 1
1403636616.63555584 0.0566718 0.22335 0.0288483 0 0 0 1
1403636616.113555456 0.0566698 0.22335 0.0289221 0 0 0 1
1403636616.163555584 0.0566576 0.223338 0.0288488 0 0 0 1
1403636616.213555456 0.0566451 0.223341 0.0288118 0 0 0 1
1403636616.263555584 0.0566264 0.223342 0.0287862 0 0 0 1
1403636616.313555456 0.056628 0.223347 0.028853 0 0 0 1
1403636616.363555584 0.0566442 0.223347 0.0288683 0 0 0 1
1403636616.413555456 0.0566712 0.223356 0.0288897 0 0 0 1
1403636616.463555584 0.0566729 0.22335 0.0288305 0 0 0 1
1403636616.513555456 0.0566178 0.223348 0.0288203 0 0 0 1
1403636616.563555584 0.056596 0.223356 0.0288074 0 0 0 1
1403636616.613555456 0.0566161 0.223359 0.0288159 0 0 0 1
1403636616.663555584 0.0566493 0.223362 0.0288574 0 0 0 1
1403636616.713555456 0.0566747 0.223363 0.0288305 0 0 0 1
1403636616.763555584 0.0566614 0.223352 0.0288235 0 0 0 1
1403636616.813555456 0.0566199 0.223362 0.0287954 0 0 0 1
1403636616.863555584 0.0565971 0.22336 0.0288084 0 0 0 1
1403636616.913555456 0.0565827 0.223352 0.0288624 0 0 0 1
1403636616.963555584 0.0566427 0.223365 0.028841 0 0 0 1
1403636617.13555456 0.0566764 0.223358 0.0288311 0 0 0 1
1403636617.63555584 0.0566629 0.223345 0.0288127 0 0 0 1
1403636617.113555456 0.0566255 0.223362 0.0287856 0 0 0 1
1403636617.163555584 0.0566041 0.223364 0.0288146 0 0 0 1
1403636617.213555456 0.0565992 0.223348 0.0288306 0 0 0 1
1403636617.263555584 0.056641 0.223367 0.0288574 0 0 0 1
1403636617.313555456 0.056618 0.223356 0.0288787 0 0 0 1
1403636617.363555584 0.0566318 0.223358 0.0288191 0 0 0 1
1403636617.413555456 0.0566214 0.223353 0.0287752 0 0 0 1
1403636617.463555584 0.0566091 0.223358 0.028773 0 0 0 1
1403636617.513555456 0.0566536 0.223354 0.0287684 0 0 0 1
1403636617.563555584 0.0566214 0.223345 0.0288261 0 0 0 1
1403636617.613555456 0.0566146 0.223362 0.0288909 0 0 0 1
1403636617.663555584 0.0566204 0.223355 0.028832 0 0 0 1
1403636617.713555456 0.0566118 0.223358 0.0288199 0 0 0 1
1403636617.763555584 0.056584 0.22336 0.0288221 0 0 0 1
1403636617.813555456 0.0566202 0.223355 0.0288167 0 0 0 1
1403636617.863555584 0.0565954 0.223356 0.0288444 0 0 0 1
1403636617.913555456 0.0566271 0.223364 0.0288288 0 0 0 1
1403636617.963555584 0.0565829 0.223374 0.0288753 0 0 0 1
1403636618.13555456 0.0565998 0.223369 0.0288222 0 0 0 1
1403636618.63555584 0.0565754 0.223362 0.0288349 0 0 0 1
1403636618.113555456 0.0566117 0.223363 0.0288297 0 0 0 1
1403636618.163555584 0.0565939 0.223364 0.028864 0 0 0 1
1403636618.213555456 0.0566229 0.223373 0.0288693 0 0 0 1
1403636618.263555584 0.0566 0.223365 0.0288529 0 0 0 1
1403636618.313555456 0.0565908 0.223361 0.0288348 0 0 0 1
1403636618.363555584 0.0565702 0.223363 0.0288442 0 0 0 1
1403636618.413555456 0.0565761 0.223369 0.0288458 0 0 0 1
1403636618.463555584 0.0565911 0.223365 0.0288391 0 0 0 1
1403636618.513555456 0.0565095 0.223366 0.028871 0 0 0 1
1403636618.563555584 0.0565192 0.223357 0.0288637 0 0 0 1
1403636618.613555456 0.0565392 0.22335 0.0288143 0 0 0 1
1403636618.663555584 0.0565322 0.22335 0.0288194 0 0 0 1
1403636618.713555456 0.0565839 0.223358 0.0289006 0 0 0 1
1403636618.763555584 0.0565266 0.223352 0.0289011 0 0 0 1
1403636618.813555456 0.056505 0.223343 0.0289345 0 0 0 1
1403636618.863555584 0.0565142 0.223344 0.0289288 0 0 0 1
1403636618.913555456 0.0564934 0.223331 0.0288851 0 0 0 1
1403636618.963555584 0.0572262 0.224579 0.0275367 0 0 0 1
1403636619.13555456 0.0574328 0.226155 0.0272026 0 0 0 1
1403636619.63555584 0.0562094 0.225627 0.0287947 0 0 0 1
1403636619.113555456 0.0571934 0.224286 0.0277553 0 0 0 1
1403636619.163555584 0.057394 0.2244 0.02765 0 0 0 1
1403636619.213555456 0.0573423 0.224426 0.0277888 0 0 0 1
1403636619.263555584 0.0610671 0.221929 0.0235204 0 0 0 1
1403636619.313555456 0.0580185 0.223822 0.0268555 0 0 0 1
1403636619.363555584 0.0578885 0.223822 0.0269426 0 0 0 1
1403636619.413555456 0.0579002 0.223811 0.02694 0 0 0 1
1403636619.463555584 0.0579199 0.223832 0.0268751 0 0 0 1
1403636619.513555456 0.0579535 0.223822 0.0268516 0 0 0 1
1403636619.563555584 0.0579553 0.223836 0.0268616 0 0 0 1
1403636619.613555456 0.0579871 0.223835 0.0269107 0 0 0 1
1403636619.663555584 0.0579738 0.22381 0.0269068 0 0 0 1
1403636619.713555456 0.0580091 0.223846 0.0269612 0 0 0 1
1403636619.763555584 0.0580121 0.223825 0.0269058 0 0 0 1
1403636619.813555456 0.0580412 0.22384 0.026888 0 0 0 1
1403636619.863555584 0.0580062 0.223834 0.0268644 0 0 0 1
1403636619.913555456 0.0580184 0.22383 0.0268911 0 0 0 1
1403636619.963555584 0.0580342 0.223827 0.026837 0 0 0 1
1403636620.13555456 0.0580382 0.223828 0.0268685 0 0 0 1
1403636620.63555584 0.0580446 0.223853 0.0268973 0 0 0 1
1403636620.113555456 0.0580254 0.223851 0.026895 0 0 0 1
1403636620.163555584 0.0579766 0.223861 0.0268954 0 0 0 1
